"Year","Month","sex","race","age_x","obitos"
2016,1,"Female","Brown",50,35
2016,1,"Female","Brown",55,47
2016,1,"Female","Brown",60,45
2016,1,"Female","Brown",65,64
2016,1,"Female","Brown",70,84
2016,1,"Female","Brown",75,67
2016,1,"Female","Brown",80,190
2016,1,"Male","Brown",0,61
2016,1,"Male","Brown",5,4
2016,1,"Male","Brown",10,10
2016,1,"Male","Brown",15,50
2016,1,"Male","Brown",20,63
2016,1,"Male","Brown",25,62
2016,1,"Male","Brown",30,46
2016,1,"Male","Brown",35,54
2016,1,"Male","Brown",40,57
2016,1,"Male","Brown",45,51
2016,1,"Male","Brown",50,50
2016,1,"Male","Brown",55,66
2016,1,"Male","Brown",60,94
2016,1,"Male","Brown",65,93
2016,1,"Male","Brown",70,94
2016,1,"Male","Brown",75,91
2016,1,"Male","Brown",80,203
2016,1,"Female","Indigenous",0,3
2016,1,"Female","Indigenous",50,1
2016,1,"Female","Indigenous",70,1
2016,1,"Female","Indigenous",75,1
2016,1,"Female","Indigenous",80,1
2016,1,"Male","Indigenous",0,2
2016,1,"Male","Indigenous",5,1
2016,1,"Male","Indigenous",25,1
2016,1,"Male","Indigenous",40,1
2016,1,"Male","Indigenous",50,1
2016,1,"Male","Indigenous",80,1
2016,1,"Female","White",0,11
2016,1,"Female","White",10,2
2016,1,"Female","White",15,1
2016,1,"Female","White",20,1
2016,1,"Female","White",25,4
2016,1,"Female","White",30,8
2016,1,"Female","White",35,4
2016,1,"Female","White",40,4
2016,1,"Female","White",45,7
2016,1,"Female","White",50,9
2016,1,"Female","White",55,11
2016,1,"Female","White",60,14
2016,1,"Female","White",65,11
2016,1,"Female","White",70,26
2016,1,"Female","White",75,35
2016,1,"Female","White",80,101
2016,1,"Male","White",0,11
2016,1,"Male","White",5,3
2016,1,"Male","White",10,3
2016,1,"Male","White",15,6
2016,1,"Male","White",20,7
2016,1,"Male","White",25,12
2016,1,"Male","White",30,13
2016,1,"Male","White",35,8
2016,1,"Male","White",40,12
2016,1,"Male","White",45,9
2016,1,"Male","White",50,11
2016,1,"Male","White",55,11
2016,1,"Male","White",60,13
2016,1,"Male","White",65,18
2016,1,"Male","White",70,27
2016,1,"Male","White",75,33
2016,1,"Male","White",80,58
2016,2,"Female","Asian",70,1
2016,2,"Female","Asian",75,1
2016,2,"Female","Asian",80,2
2016,2,"Male","Asian",50,1
2016,2,"Male","Asian",55,1
2016,2,"Male","Asian",60,1
2016,2,"Male","Asian",75,1
2016,2,"Male","Asian",80,1
2016,2,"Female","Black",0,1
2016,2,"Female","Black",5,1
2016,2,"Female","Black",15,3
2016,2,"Female","Black",20,2
2016,2,"Female","Black",25,3
2016,2,"Female","Black",30,3
2016,2,"Female","Black",35,5
2016,2,"Female","Black",40,1
2016,2,"Female","Black",45,8
2016,2,"Female","Black",50,9
2016,2,"Female","Black",55,5
2016,2,"Female","Black",60,9
2016,2,"Female","Black",65,11
2016,2,"Female","Black",70,9
2016,2,"Female","Black",75,12
2016,2,"Female","Black",80,19
2016,2,"Male","Black",0,1
2016,2,"Male","Black",10,2
2016,2,"Male","Black",15,7
2016,2,"Male","Black",20,11
2016,2,"Male","Black",25,8
2016,2,"Male","Black",30,13
2016,2,"Male","Black",35,10
2016,2,"Male","Black",40,3
2016,2,"Male","Black",45,8
2016,2,"Male","Black",50,8
2016,2,"Male","Black",55,10
2016,2,"Male","Black",60,13
2016,2,"Male","Black",65,11
2016,2,"Male","Black",70,18
2016,2,"Male","Black",75,15
2016,2,"Male","Black",80,44
2016,2,"Female","Brown",0,54
2016,2,"Female","Brown",5,6
2016,2,"Female","Brown",10,4
2016,2,"Female","Brown",15,7
2016,2,"Female","Brown",20,11
2016,2,"Female","Brown",25,18
2016,2,"Female","Brown",30,14
2016,2,"Female","Brown",35,23
2016,2,"Female","Brown",40,29
2016,2,"Female","Brown",45,28
2016,2,"Female","Brown",50,32
2016,2,"Female","Brown",55,47
2016,2,"Female","Brown",60,41
2016,2,"Female","Brown",65,81
2016,2,"Female","Brown",70,77
2016,2,"Female","Brown",75,70
2016,2,"Female","Brown",80,182
2016,2,"Male","Brown",0,70
2016,2,"Male","Brown",5,3
2016,2,"Male","Brown",10,2
2016,2,"Male","Brown",15,41
2016,2,"Male","Brown",20,61
2016,2,"Male","Brown",25,69
2016,2,"Male","Brown",30,69
2016,2,"Male","Brown",35,60
2016,2,"Male","Brown",40,39
2016,2,"Male","Brown",45,65
2016,2,"Male","Brown",50,60
2016,2,"Male","Brown",55,86
2016,2,"Male","Brown",60,85
2016,2,"Male","Brown",65,77
2016,2,"Male","Brown",70,97
2016,2,"Male","Brown",75,106
2016,2,"Male","Brown",80,216
2016,2,"Female","Indigenous",0,3
2016,2,"Female","Indigenous",20,1
2016,2,"Female","Indigenous",45,1
2016,2,"Female","Indigenous",50,2
2016,2,"Female","Indigenous",80,1
2016,2,"Male","Indigenous",0,3
2016,2,"Male","Indigenous",40,1
2016,2,"Male","Indigenous",45,1
2016,2,"Male","Indigenous",50,1
2016,2,"Male","Indigenous",70,1
2016,2,"Male","Indigenous",80,1
2016,2,"Female","White",0,10
2016,2,"Female","White",5,1
2016,2,"Female","White",10,2
2016,2,"Female","White",15,5
2016,2,"Female","White",20,2
2016,2,"Female","White",25,5
2016,2,"Female","White",30,4
2016,2,"Female","White",35,5
2016,2,"Female","White",40,4
2016,2,"Female","White",45,8
2016,2,"Female","White",50,7
2016,2,"Female","White",55,8
2016,2,"Female","White",60,14
2016,2,"Female","White",65,16
2016,2,"Female","White",70,22
2016,2,"Female","White",75,33
2016,2,"Female","White",80,104
2016,2,"Male","White",0,10
2016,2,"Male","White",5,3
2016,2,"Male","White",10,1
2016,2,"Male","White",15,4
2016,2,"Male","White",20,11
2016,2,"Male","White",25,11
2016,2,"Male","White",30,9
2016,2,"Male","White",35,9
2016,2,"Male","White",40,9
2016,2,"Male","White",45,7
2016,2,"Male","White",50,9
2016,2,"Male","White",55,17
2016,2,"Male","White",60,17
2016,2,"Male","White",65,27
2016,2,"Male","White",70,21
2016,2,"Male","White",75,38
2016,2,"Male","White",80,93
2016,3,"Female","Asian",0,1
2016,3,"Female","Asian",45,1
2016,3,"Female","Asian",60,1
2016,3,"Female","Asian",75,1
2016,3,"Female","Asian",80,1
2016,3,"Male","Asian",15,1
2016,3,"Male","Asian",20,1
2016,3,"Male","Asian",50,1
2016,3,"Male","Asian",60,2
2016,3,"Male","Asian",65,1
2016,3,"Male","Asian",80,2
2016,3,"Female","Black",0,1
2016,3,"Female","Black",10,2
2016,3,"Female","Black",20,3
2016,3,"Female","Black",25,4
2016,3,"Female","Black",30,6
2016,3,"Female","Black",35,6
2016,3,"Female","Black",40,2
2016,3,"Female","Black",45,7
2016,3,"Female","Black",50,5
2016,3,"Female","Black",55,7
2016,3,"Female","Black",60,12
2016,3,"Female","Black",65,14
2016,3,"Female","Black",70,17
2016,3,"Female","Black",75,16
2016,3,"Female","Black",80,45
2016,3,"Male","Black",0,2
2016,3,"Male","Black",5,1
2016,3,"Male","Black",10,2
2016,3,"Male","Black",20,6
2016,3,"Male","Black",25,10
2016,3,"Male","Black",30,9
2016,3,"Male","Black",35,10
2016,3,"Male","Black",40,9
2016,3,"Male","Black",45,10
2016,3,"Male","Black",50,10
2016,3,"Male","Black",55,15
2016,3,"Male","Black",60,17
2016,3,"Male","Black",65,15
2016,3,"Male","Black",70,23
2016,3,"Male","Black",75,23
2016,3,"Male","Black",80,45
2016,3,"Female","Brown",0,64
2016,3,"Female","Brown",5,4
2016,3,"Female","Brown",10,7
2016,3,"Female","Brown",15,12
2016,3,"Female","Brown",20,17
2016,3,"Female","Brown",25,13
2016,3,"Female","Brown",30,20
2016,3,"Female","Brown",35,27
2016,3,"Female","Brown",40,28
2016,3,"Female","Brown",45,34
2016,3,"Female","Brown",50,40
2016,3,"Female","Brown",55,59
2016,3,"Female","Brown",60,60
2016,3,"Female","Brown",65,58
2016,3,"Female","Brown",70,81
2016,3,"Female","Brown",75,101
2016,3,"Female","Brown",80,217
2016,3,"Male","Brown",0,72
2016,3,"Male","Brown",5,6
2016,3,"Male","Brown",10,8
2016,3,"Male","Brown",15,47
2016,3,"Male","Brown",20,64
2016,3,"Male","Brown",25,60
2016,3,"Male","Brown",30,62
2016,3,"Male","Brown",35,55
2016,3,"Male","Brown",40,54
2016,3,"Male","Brown",45,50
2016,3,"Male","Brown",50,70
2016,3,"Male","Brown",55,73
2016,3,"Male","Brown",60,85
2016,3,"Male","Brown",65,103
2016,3,"Male","Brown",70,111
2016,3,"Male","Brown",75,102
2016,3,"Male","Brown",80,251
2016,3,"Female","Indigenous",0,2
2016,3,"Female","Indigenous",10,1
2016,3,"Female","Indigenous",15,1
2016,3,"Female","Indigenous",80,3
2016,3,"Male","Indigenous",0,7
2016,3,"Male","Indigenous",10,1
2016,3,"Male","Indigenous",15,1
2016,3,"Male","Indigenous",20,1
2016,3,"Male","Indigenous",25,2
2016,3,"Male","Indigenous",30,1
2016,3,"Male","Indigenous",60,3
2016,3,"Male","Indigenous",70,2
2016,3,"Male","Indigenous",75,1
2016,3,"Male","Indigenous",80,2
2016,3,"Female","White",0,12
2016,3,"Female","White",5,2
2016,3,"Female","White",10,1
2016,3,"Female","White",15,1
2016,3,"Female","White",20,2
2016,3,"Female","White",25,3
2016,3,"Female","White",30,2
2016,3,"Female","White",35,5
2016,3,"Female","White",40,7
2016,3,"Female","White",45,5
2016,3,"Female","White",50,14
2016,3,"Female","White",55,10
2016,3,"Female","White",60,14
2016,3,"Female","White",65,18
2016,3,"Female","White",70,24
2016,3,"Female","White",75,45
2016,3,"Female","White",80,120
2016,3,"Male","White",0,16
2016,3,"Male","White",5,2
2016,3,"Male","White",10,2
2016,3,"Male","White",15,7
2016,3,"Male","White",20,11
2016,3,"Male","White",25,7
2016,3,"Male","White",30,4
2016,3,"Male","White",35,9
2016,3,"Male","White",40,9
2016,3,"Male","White",45,5
2016,3,"Male","White",50,13
2016,3,"Male","White",55,18
2016,3,"Male","White",60,15
2016,3,"Male","White",65,20
2016,3,"Male","White",70,28
2016,3,"Male","White",75,34
2016,3,"Male","White",80,113
2016,4,"Female","Asian",75,1
2016,4,"Female","Asian",80,2
2016,4,"Male","Asian",60,1
2016,4,"Male","Asian",65,1
2016,4,"Male","Asian",70,2
2016,4,"Male","Asian",75,2
2016,4,"Male","Asian",80,2
2016,4,"Female","Black",0,1
2016,4,"Female","Black",15,1
2016,4,"Female","Black",20,3
2016,4,"Female","Black",25,2
2016,4,"Female","Black",30,2
2016,4,"Female","Black",35,6
2016,4,"Female","Black",40,3
2016,4,"Female","Black",45,5
2016,4,"Female","Black",50,9
2016,4,"Female","Black",55,14
2016,4,"Female","Black",60,15
2016,4,"Female","Black",65,8
2016,4,"Female","Black",70,11
2016,4,"Female","Black",75,15
2016,4,"Female","Black",80,36
2016,4,"Male","Black",0,1
2016,4,"Male","Black",5,1
2016,4,"Male","Black",15,7
2016,4,"Male","Black",20,6
2016,4,"Male","Black",25,15
2016,4,"Male","Black",30,10
2016,4,"Male","Black",35,15
2016,4,"Male","Black",40,8
2016,4,"Male","Black",45,5
2016,4,"Male","Black",50,10
2016,4,"Male","Black",55,15
2016,4,"Male","Black",60,15
2016,4,"Male","Black",65,5
2016,4,"Male","Black",70,19
2016,4,"Male","Black",75,20
2016,4,"Male","Black",80,50
2016,4,"Female","Brown",0,60
2016,4,"Female","Brown",5,4
2016,4,"Female","Brown",10,7
2016,4,"Female","Brown",15,6
2016,4,"Female","Brown",20,8
2016,4,"Female","Brown",25,10
2016,4,"Female","Brown",30,34
2016,4,"Female","Brown",35,16
2016,4,"Female","Brown",40,26
2016,4,"Female","Brown",45,26
2016,4,"Female","Brown",50,42
2016,4,"Female","Brown",55,46
2016,4,"Female","Brown",60,53
2016,4,"Female","Brown",65,61
2016,4,"Female","Brown",70,77
2016,4,"Female","Brown",75,95
2016,4,"Female","Brown",80,238
2016,4,"Male","Brown",0,71
2016,4,"Male","Brown",5,8
2016,4,"Male","Brown",10,11
2016,4,"Male","Brown",15,29
2016,4,"Male","Brown",20,58
2016,4,"Male","Brown",25,61
2016,4,"Male","Brown",30,42
2016,4,"Male","Brown",35,56
2016,4,"Male","Brown",40,59
2016,4,"Male","Brown",45,56
2016,4,"Male","Brown",50,58
2016,4,"Male","Brown",55,72
2016,4,"Male","Brown",60,100
2016,4,"Male","Brown",65,106
2016,4,"Male","Brown",70,108
2016,4,"Male","Brown",75,115
2016,4,"Male","Brown",80,247
2016,4,"Female","Indigenous",0,3
2016,4,"Female","Indigenous",45,1
2016,4,"Female","Indigenous",60,1
2016,4,"Female","Indigenous",70,1
2016,4,"Female","Indigenous",80,1
2016,4,"Male","Indigenous",0,4
2016,4,"Male","Indigenous",25,1
2016,4,"Male","Indigenous",40,1
2016,4,"Male","Indigenous",50,1
2016,4,"Male","Indigenous",80,3
2016,4,"Female","White",0,20
2016,4,"Female","White",5,2
2016,4,"Female","White",10,1
2016,4,"Female","White",15,1
2016,4,"Female","White",20,1
2016,4,"Female","White",25,1
2016,4,"Female","White",30,4
2016,4,"Female","White",35,9
2016,4,"Female","White",40,4
2016,4,"Female","White",45,12
2016,4,"Female","White",50,13
2016,4,"Female","White",55,17
2016,4,"Female","White",60,19
2016,4,"Female","White",65,14
2016,4,"Female","White",70,30
2016,4,"Female","White",75,35
2016,4,"Female","White",80,115
2016,4,"Male","White",0,12
2016,4,"Male","White",5,1
2016,4,"Male","White",10,1
2016,4,"Male","White",15,2
2016,4,"Male","White",20,12
2016,4,"Male","White",25,9
2016,4,"Male","White",30,13
2016,4,"Male","White",35,7
2016,4,"Male","White",40,8
2016,4,"Male","White",45,5
2016,4,"Male","White",50,13
2016,4,"Male","White",55,8
2016,4,"Male","White",60,16
2016,4,"Male","White",65,30
2016,4,"Male","White",70,34
2016,4,"Male","White",75,45
2016,4,"Male","White",80,114
2016,5,"Female","Asian",35,1
2016,5,"Female","Asian",80,1
2016,5,"Male","Asian",20,1
2016,5,"Male","Asian",25,1
2016,5,"Male","Asian",30,1
2016,5,"Male","Asian",55,1
2016,5,"Male","Asian",60,2
2016,5,"Male","Asian",70,1
2016,5,"Male","Asian",75,1
2016,5,"Male","Asian",80,1
2016,5,"Female","Black",0,1
2016,5,"Female","Black",10,1
2016,5,"Female","Black",15,3
2016,5,"Female","Black",20,1
2016,5,"Female","Black",25,3
2016,5,"Female","Black",30,1
2016,5,"Female","Black",35,2
2016,5,"Female","Black",40,3
2016,5,"Female","Black",45,4
2016,5,"Female","Black",50,5
2016,5,"Female","Black",55,4
2016,5,"Female","Black",60,5
2016,5,"Female","Black",65,11
2016,5,"Female","Black",70,14
2016,5,"Female","Black",75,14
2016,5,"Female","Black",80,35
2016,5,"Male","Black",0,2
2016,5,"Male","Black",5,1
2016,5,"Male","Black",10,1
2016,5,"Male","Black",15,2
2016,5,"Male","Black",20,4
2016,5,"Male","Black",25,12
2016,5,"Male","Black",30,15
2016,5,"Male","Black",35,13
2016,5,"Male","Black",40,5
2016,5,"Male","Black",45,7
2016,5,"Male","Black",50,4
2016,5,"Male","Black",55,15
2016,5,"Male","Black",60,12
2016,5,"Male","Black",65,22
2016,5,"Male","Black",70,15
2016,5,"Male","Black",75,21
2016,5,"Male","Black",80,42
2016,5,"Female","Brown",0,43
2016,5,"Female","Brown",5,8
2016,5,"Female","Brown",10,2
2016,5,"Female","Brown",15,6
2016,5,"Female","Brown",20,20
2016,5,"Female","Brown",25,18
2016,5,"Female","Brown",30,22
2016,5,"Female","Brown",35,17
2016,5,"Female","Brown",40,31
2016,5,"Female","Brown",45,40
2016,5,"Female","Brown",50,41
2016,5,"Female","Brown",55,49
2016,5,"Female","Brown",60,56
2016,5,"Female","Brown",65,58
2016,5,"Female","Brown",70,73
2016,5,"Female","Brown",75,66
2016,5,"Female","Brown",80,246
2016,5,"Male","Brown",0,65
2016,5,"Male","Brown",5,3
2016,5,"Male","Brown",10,15
2016,5,"Male","Brown",15,45
2016,5,"Male","Brown",20,50
2016,5,"Male","Brown",25,46
2016,5,"Male","Brown",30,52
2016,5,"Male","Brown",35,62
2016,5,"Male","Brown",40,56
2016,5,"Male","Brown",45,51
2016,5,"Male","Brown",50,66
2016,5,"Male","Brown",55,82
2016,5,"Male","Brown",60,89
2016,5,"Male","Brown",65,96
2016,5,"Male","Brown",70,84
2016,5,"Male","Brown",75,104
2016,5,"Male","Brown",80,241
2016,5,"Female","Indigenous",0,4
2016,5,"Female","Indigenous",30,2
2016,5,"Female","Indigenous",35,1
2016,5,"Female","Indigenous",70,1
2016,5,"Female","Indigenous",80,1
2016,5,"Male","Indigenous",0,2
2016,5,"Male","Indigenous",5,1
2016,5,"Male","Indigenous",20,1
2016,5,"Male","Indigenous",30,1
2016,5,"Male","Indigenous",45,1
2016,5,"Male","Indigenous",70,1
2016,5,"Male","Indigenous",80,1
2016,5,"Female","White",0,13
2016,5,"Female","White",5,2
2016,5,"Female","White",10,2
2016,5,"Female","White",15,3
2016,5,"Female","White",20,1
2016,5,"Female","White",25,5
2016,5,"Female","White",30,3
2016,5,"Female","White",35,4
2016,5,"Female","White",40,4
2016,5,"Female","White",45,2
2016,5,"Female","White",50,9
2016,5,"Female","White",55,11
2016,5,"Female","White",60,19
2016,5,"Female","White",65,15
2016,5,"Female","White",70,23
2016,5,"Female","White",75,29
2016,5,"Female","White",80,125
2016,5,"Male","White",0,12
2016,5,"Male","White",5,1
2016,5,"Male","White",10,1
2016,5,"Male","White",15,13
2016,5,"Male","White",20,17
2016,5,"Male","White",25,8
2016,5,"Male","White",30,9
2016,5,"Male","White",35,9
2016,5,"Male","White",40,5
2016,5,"Male","White",45,6
2016,5,"Male","White",50,11
2016,5,"Male","White",55,11
2016,5,"Male","White",60,18
2016,5,"Male","White",65,22
2016,5,"Male","White",70,32
2016,5,"Male","White",75,36
2016,5,"Male","White",80,104
2016,6,"Female","Asian",10,1
2016,6,"Female","Asian",25,1
2016,6,"Female","Asian",70,1
2016,6,"Female","Asian",75,1
2016,6,"Female","Asian",80,2
2016,6,"Male","Asian",0,1
2016,6,"Male","Asian",25,1
2016,6,"Male","Asian",70,1
2016,6,"Male","Asian",75,1
2016,6,"Male","Asian",80,2
2016,6,"Female","Black",10,3
2016,6,"Female","Black",15,2
2016,6,"Female","Black",25,2
2016,6,"Female","Black",30,3
2016,6,"Female","Black",35,2
2016,6,"Female","Black",40,4
2016,6,"Female","Black",45,5
2016,6,"Female","Black",50,5
2016,6,"Female","Black",55,7
2016,6,"Female","Black",60,7
2016,6,"Female","Black",65,14
2016,6,"Female","Black",70,7
2016,6,"Female","Black",75,18
2016,6,"Female","Black",80,27
2016,6,"Male","Black",0,2
2016,6,"Male","Black",5,1
2016,6,"Male","Black",10,1
2016,6,"Male","Black",15,9
2016,6,"Male","Black",20,16
2016,6,"Male","Black",25,11
2016,6,"Male","Black",30,7
2016,6,"Male","Black",35,10
2016,6,"Male","Black",40,13
2016,6,"Male","Black",45,8
2016,6,"Male","Black",50,8
2016,6,"Male","Black",55,12
2016,6,"Male","Black",60,15
2016,6,"Male","Black",65,19
2016,6,"Male","Black",70,22
2016,6,"Male","Black",75,20
2016,6,"Male","Black",80,34
2016,6,"Female","Brown",0,53
2016,6,"Female","Brown",5,5
2016,6,"Female","Brown",10,8
2016,6,"Female","Brown",15,5
2016,6,"Female","Brown",20,12
2016,6,"Female","Brown",25,11
2016,6,"Female","Brown",30,19
2016,6,"Female","Brown",35,25
2016,6,"Female","Brown",40,15
2016,6,"Female","Brown",45,32
2016,6,"Female","Brown",50,35
2016,6,"Female","Brown",55,53
2016,6,"Female","Brown",60,57
2016,6,"Female","Brown",65,60
2016,6,"Female","Brown",70,77
2016,6,"Female","Brown",75,64
2016,6,"Female","Brown",80,183
2016,6,"Male","Brown",0,64
2016,6,"Male","Brown",5,9
2016,6,"Male","Brown",10,16
2016,6,"Male","Brown",15,44
2016,6,"Male","Brown",20,54
2016,6,"Male","Brown",25,54
2016,6,"Male","Brown",30,67
2016,6,"Male","Brown",35,50
2016,6,"Male","Brown",40,48
2016,6,"Male","Brown",45,44
2016,6,"Male","Brown",50,52
2016,6,"Male","Brown",55,72
2016,6,"Male","Brown",60,70
2016,6,"Male","Brown",65,81
2016,6,"Male","Brown",70,88
2016,6,"Male","Brown",75,108
2016,6,"Male","Brown",80,209
2016,6,"Female","Indigenous",0,2
2016,6,"Female","Indigenous",20,1
2016,6,"Female","Indigenous",45,1
2016,6,"Female","Indigenous",80,1
2016,6,"Male","Indigenous",0,5
2016,6,"Male","Indigenous",20,1
2016,6,"Male","Indigenous",30,1
2016,6,"Male","Indigenous",70,1
2016,6,"Male","Indigenous",80,2
2016,6,"Female","White",0,19
2016,6,"Female","White",5,2
2016,6,"Female","White",15,4
2016,6,"Female","White",20,1
2016,6,"Female","White",25,1
2016,6,"Female","White",30,4
2016,6,"Female","White",35,7
2016,6,"Female","White",40,4
2016,6,"Female","White",45,4
2016,6,"Female","White",50,8
2016,6,"Female","White",55,8
2016,6,"Female","White",60,11
2016,6,"Female","White",65,14
2016,6,"Female","White",70,29
2016,6,"Female","White",75,18
2016,6,"Female","White",80,108
2016,6,"Male","White",0,6
2016,6,"Male","White",5,2
2016,6,"Male","White",10,2
2016,6,"Male","White",15,5
2016,6,"Male","White",20,7
2016,6,"Male","White",25,12
2016,6,"Male","White",30,11
2016,6,"Male","White",35,6
2016,6,"Male","White",40,11
2016,6,"Male","White",45,13
2016,6,"Male","White",50,12
2016,6,"Male","White",55,10
2016,6,"Male","White",60,25
2016,6,"Male","White",65,24
2016,6,"Male","White",70,31
2016,6,"Male","White",75,31
2016,6,"Male","White",80,82
2016,7,"Female","Asian",50,1
2016,7,"Female","Asian",80,1
2016,7,"Male","Asian",45,1
2016,7,"Male","Asian",65,1
2016,7,"Male","Asian",75,2
2016,7,"Female","Black",5,1
2016,7,"Female","Black",10,2
2016,7,"Female","Black",15,3
2016,7,"Female","Black",25,3
2016,7,"Female","Black",30,3
2016,7,"Female","Black",35,6
2016,7,"Female","Black",40,2
2016,7,"Female","Black",45,10
2016,7,"Female","Black",50,10
2016,7,"Female","Black",55,9
2016,7,"Female","Black",60,11
2016,7,"Female","Black",65,12
2016,7,"Female","Black",70,10
2016,7,"Female","Black",75,14
2016,7,"Female","Black",80,31
2016,7,"Male","Black",0,5
2016,7,"Male","Black",10,1
2016,7,"Male","Black",15,9
2016,7,"Male","Black",20,13
2016,7,"Male","Black",25,10
2016,7,"Male","Black",30,11
2016,7,"Male","Black",35,11
2016,7,"Male","Black",40,5
2016,7,"Male","Black",45,13
2016,7,"Male","Black",50,12
2016,7,"Male","Black",55,15
2016,7,"Male","Black",60,18
2016,7,"Male","Black",65,15
2016,7,"Male","Black",70,20
2016,7,"Male","Black",75,13
2016,7,"Male","Black",80,41
2016,7,"Female","Brown",0,50
2016,7,"Female","Brown",5,10
2016,7,"Female","Brown",10,5
2016,7,"Female","Brown",15,9
2016,7,"Female","Brown",20,11
2016,7,"Female","Brown",25,12
2016,7,"Female","Brown",30,11
2016,7,"Female","Brown",35,25
2016,7,"Female","Brown",40,20
2016,7,"Female","Brown",45,24
2016,7,"Female","Brown",50,41
2016,7,"Female","Brown",55,38
2016,7,"Female","Brown",60,57
2016,7,"Female","Brown",65,61
2016,7,"Female","Brown",70,62
2016,7,"Female","Brown",75,85
2016,7,"Female","Brown",80,197
2016,7,"Male","Brown",0,69
2016,7,"Male","Brown",5,9
2016,7,"Male","Brown",10,8
2016,7,"Male","Brown",15,38
2016,7,"Male","Brown",20,62
2016,7,"Male","Brown",25,57
2016,7,"Male","Brown",30,56
2016,7,"Male","Brown",35,45
2016,7,"Male","Brown",40,60
2016,7,"Male","Brown",45,68
2016,7,"Male","Brown",50,57
2016,7,"Male","Brown",55,71
2016,7,"Male","Brown",60,87
2016,7,"Male","Brown",65,108
2016,7,"Male","Brown",70,99
2016,7,"Male","Brown",75,92
2016,7,"Male","Brown",80,224
2016,7,"Female","Indigenous",0,4
2016,7,"Female","Indigenous",35,1
2016,7,"Female","Indigenous",65,1
2016,7,"Female","Indigenous",75,1
2016,7,"Male","Indigenous",0,5
2016,7,"Male","Indigenous",30,3
2016,7,"Male","Indigenous",35,2
2016,7,"Male","Indigenous",50,2
2016,7,"Male","Indigenous",75,1
2016,7,"Male","Indigenous",80,1
2016,7,"Female","White",0,14
2016,7,"Female","White",15,4
2016,7,"Female","White",20,4
2016,7,"Female","White",25,5
2016,7,"Female","White",30,1
2016,7,"Female","White",35,2
2016,7,"Female","White",40,5
2016,7,"Female","White",45,12
2016,7,"Female","White",50,8
2016,7,"Female","White",55,7
2016,7,"Female","White",60,12
2016,7,"Female","White",65,14
2016,7,"Female","White",70,17
2016,7,"Female","White",75,32
2016,7,"Female","White",80,92
2016,7,"Male","White",0,13
2016,7,"Male","White",5,1
2016,7,"Male","White",10,1
2016,7,"Male","White",15,9
2016,7,"Male","White",20,7
2016,7,"Male","White",25,12
2016,7,"Male","White",30,13
2016,7,"Male","White",35,13
2016,7,"Male","White",40,7
2016,7,"Male","White",45,8
2016,7,"Male","White",50,14
2016,7,"Male","White",55,14
2016,7,"Male","White",60,15
2016,7,"Male","White",65,27
2016,7,"Male","White",70,35
2016,7,"Male","White",75,36
2016,7,"Male","White",80,110
2016,8,"Female","Asian",35,1
2016,8,"Female","Asian",55,1
2016,8,"Female","Asian",60,1
2016,8,"Female","Asian",75,1
2016,8,"Female","Asian",80,1
2016,8,"Male","Asian",15,1
2016,8,"Male","Asian",35,1
2016,8,"Male","Asian",55,1
2016,8,"Male","Asian",60,1
2016,8,"Male","Asian",70,1
2016,8,"Male","Asian",80,1
2016,8,"Female","Black",0,3
2016,8,"Female","Black",15,4
2016,8,"Female","Black",25,2
2016,8,"Female","Black",30,2
2016,8,"Female","Black",35,8
2016,8,"Female","Black",40,7
2016,8,"Female","Black",45,4
2016,8,"Female","Black",50,6
2016,8,"Female","Black",55,10
2016,8,"Female","Black",60,11
2016,8,"Female","Black",65,9
2016,8,"Female","Black",70,13
2016,8,"Female","Black",75,15
2016,8,"Female","Black",80,34
2016,8,"Male","Black",0,3
2016,8,"Male","Black",15,5
2016,8,"Male","Black",20,18
2016,8,"Male","Black",25,10
2016,8,"Male","Black",30,7
2016,8,"Male","Black",35,6
2016,8,"Male","Black",40,7
2016,8,"Male","Black",45,12
2016,8,"Male","Black",50,11
2016,8,"Male","Black",55,15
2016,8,"Male","Black",60,17
2016,8,"Male","Black",65,15
2016,8,"Male","Black",70,19
2016,8,"Male","Black",75,9
2016,8,"Male","Black",80,29
2016,8,"Female","Brown",0,42
2016,8,"Female","Brown",5,4
2016,8,"Female","Brown",10,9
2016,8,"Female","Brown",15,5
2016,8,"Female","Brown",20,13
2016,8,"Female","Brown",25,11
2016,8,"Female","Brown",30,17
2016,8,"Female","Brown",35,14
2016,8,"Female","Brown",40,15
2016,8,"Female","Brown",45,30
2016,8,"Female","Brown",50,43
2016,8,"Female","Brown",55,30
2016,8,"Female","Brown",60,57
2016,8,"Female","Brown",65,70
2016,8,"Female","Brown",70,59
2016,8,"Female","Brown",75,79
2016,8,"Female","Brown",80,195
2016,8,"Male","Brown",0,65
2016,8,"Male","Brown",5,7
2016,8,"Male","Brown",10,12
2016,8,"Male","Brown",15,40
2016,8,"Male","Brown",20,63
2016,8,"Male","Brown",25,58
2016,8,"Male","Brown",30,52
2016,8,"Male","Brown",35,66
2016,8,"Male","Brown",40,49
2016,8,"Male","Brown",45,47
2016,8,"Male","Brown",50,62
2016,8,"Male","Brown",55,56
2016,8,"Male","Brown",60,79
2016,8,"Male","Brown",65,88
2016,8,"Male","Brown",70,100
2016,8,"Male","Brown",75,107
2016,8,"Male","Brown",80,207
